03:13:58:893	b0a10	buf: {"params":["00000017677b0a94","6b5b38413c43986617ef1b0bde0620aca4ca9e04c79c1176000000c900000000","74d1f02d46c1a23c087572b0c96587286f6dbfb07ead7f84d2c7ac7a1f1b8bfe888d825b4008ce52d04e98a97640ab7e315ef4e2ed7139c0b5c4b650e0dc52c301002370e4772a390500000002a500003884011a2ea8939e0100000094460200150a00005683615900000000","04000000",[],"04000000","1a018438","59618356",false],"id":null,"method":"mining.notify"}

03:13:58:893	b0a10	parse packet: 405
03:13:58:893	b0a10	new buf size: 0
03:13:58:893	b0a10	 DCR: 07/09/17-03:13:58 - New job from decred.eu.nicehash.com:3354
03:13:58:893	b0a10	target: 0x000000003fffc000 (diff: 17GH), block #149140
03:14:01:087	b3e00	DCR: put share nonce 7d651a3 enonce 2112f868
03:14:01:087	b3e00	DCR round found 1 shares
03:14:01:103	b0a10	 DCR: 07/09/17-03:14:01 - SHARE FOUND - (GPU 0)
03:14:01:103	b0a10	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "00000017677b0a94", "12f868", "59618356", "a351d607"], "id": 4, "method": "mining.submit"}

03:14:01:259	b0a10	got 36 bytes
03:14:01:259	b0a10	buf: {"id":4,"result":true,"error":null}

03:14:01:259	b0a10	parse packet: 35
03:14:01:259	b0a10	 DCR: Share accepted (156 ms)!
03:14:01:259	b0a10	new buf size: 0
03:14:02:743	afec0	GPU0 t=57C fan=52%
03:14:02:743	afec0	em hbt: 0, dm hbt: 0, fm hbt: 94, 
03:14:02:743	afec0	watchdog - thread 0 (gpu0), hb time 157
03:14:02:743	afec0	watchdog - thread 1 (gpu0), hb time 47
03:14:04:127	ae040	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1bf6446", "0x000000000000000000000000000000000000000000000000000000007c5ac81c"]}

03:14:04:174	ae040	ETH: checking pool connection...
03:14:04:174	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:04:205	ae040	got 39 bytes
03:14:04:205	ae040	buf: {"id":6,"jsonrpc":"2.0","result":true}

03:14:04:205	ae040	parse packet: 38
03:14:04:205	ae040	new buf size: 0
03:14:04:284	ae040	got 248 bytes
03:14:04:284	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0x3749b97b91201123ca8d0dfd93fb2e3e54716097fe4835cfe5ef45f4357a0648","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88b"]}

03:14:04:284	ae040	parse packet: 247
03:14:04:284	ae040	ETH: job is the same
03:14:04:284	ae040	new buf size: 0
03:14:14:194	ae040	ETH: checking pool connection...
03:14:14:194	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:14:272	ae040	got 248 bytes
03:14:14:272	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0x3749b97b91201123ca8d0dfd93fb2e3e54716097fe4835cfe5ef45f4357a0648","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88b"]}

03:14:14:272	ae040	parse packet: 247
03:14:14:272	ae040	ETH: job is the same
03:14:14:272	ae040	new buf size: 0
03:14:22:636	b3e00	DCR: put share nonce 7735094 enonce 21e8f868
03:14:22:636	b3e00	DCR round found 1 shares
03:14:22:651	b0a10	 DCR: 07/09/17-03:14:22 - SHARE FOUND - (GPU 0)
03:14:22:651	b0a10	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "00000017677b0a94", "e8f868", "59618356", "94507307"], "id": 4, "method": "mining.submit"}

03:14:22:792	b0a10	got 36 bytes
03:14:22:792	b0a10	buf: {"id":4,"result":true,"error":null}

03:14:22:792	b0a10	parse packet: 35
03:14:22:792	b0a10	 DCR: Share accepted (140 ms)!
03:14:22:792	b0a10	new buf size: 0
03:14:24:151	ae040	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1bd468f", "0x000000000000000000000000000000000000000000000000000000007c5ac81c"]}

03:14:24:214	ae040	ETH: checking pool connection...
03:14:24:214	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:24:230	ae040	got 39 bytes
03:14:24:230	ae040	buf: {"id":6,"jsonrpc":"2.0","result":true}

03:14:24:230	ae040	parse packet: 38
03:14:24:230	ae040	new buf size: 0
03:14:24:339	ae040	got 248 bytes
03:14:24:339	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:14:24:339	ae040	parse packet: 247
03:14:24:339	ae040	ETH: job changed
03:14:24:339	ae040	new buf size: 0
03:14:24:339	ae040	ETH: 07/09/17-03:14:24 - New job from eu1.ethermine.org:4444
03:14:24:339	ae040	target: 0x0000000112e0be82 (diff: 4000MH), epoch 133(2.04GB)
03:14:24:339	ae040	ETH - Total Speed: 29.323 Mh/s, Total Shares: 0, Rejected: 0, Time: 00:01
03:14:24:339	ae040	ETH: GPU0 29.323 Mh/s
03:14:24:339	ae040	 DCR - Total Speed: 586.451 Mh/s, Total Shares: 5, Rejected: 0
03:14:24:339	ae040	 DCR: GPU0 586.451 Mh/s
03:14:24:417	ae040	got 248 bytes
03:14:24:417	ae040	buf: {"id":0,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:14:24:417	ae040	parse packet: 247
03:14:24:417	ae040	ETH: job is the same
03:14:24:417	ae040	new buf size: 0
03:14:34:224	ae040	ETH: checking pool connection...
03:14:34:224	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:34:349	ae040	got 248 bytes
03:14:34:349	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:14:34:349	ae040	parse packet: 247
03:14:34:349	ae040	ETH: job is the same
03:14:34:349	ae040	new buf size: 0
03:14:35:536	afec0	GPU0 t=57C fan=52%
03:14:35:536	afec0	em hbt: 0, dm hbt: 0, fm hbt: 78, 
03:14:35:536	afec0	watchdog - thread 0 (gpu0), hb time 109
03:14:35:536	afec0	watchdog - thread 1 (gpu0), hb time 15
03:14:44:157	ae040	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1bd922e", "0x000000000000000000000000000000000000000000000000000000007c5ac81c"]}

03:14:44:235	ae040	got 39 bytes
03:14:44:235	ae040	buf: {"id":6,"jsonrpc":"2.0","result":true}

03:14:44:235	ae040	parse packet: 38
03:14:44:235	ae040	new buf size: 0
03:14:44:235	ae040	ETH: checking pool connection...
03:14:44:235	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:44:313	ae040	got 248 bytes
03:14:44:313	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:14:44:313	ae040	parse packet: 247
03:14:44:313	ae040	ETH: job is the same
03:14:44:313	ae040	new buf size: 0
03:14:45:751	b0a10	got 71 bytes
03:14:45:751	b0a10	buf: {"id":null,"method":"mining.set_extranonce","params":["17fffe71b8",7]}

03:14:45:751	b0a10	parse packet: 70
03:14:45:751	b0a10	new buf size: 0
03:14:45:829	b0a10	got 463 bytes
03:14:45:829	b0a10	buf: {"id":null,"method":"mining.set_difficulty","params":[4]}
{"params":["00000017677b49cb","6b5b38413c43986617ef1b0bde0620aca4ca9e04c79c1176000000c900000000","4350cf0808befe22ebdf2649dd85b81d582c000e3d62a37935d5b5e41cd90c3e1c9f6ebe80e4648924c8b66f52994318c5d9c16dd097fd3c47dee239e19704d201002370e4772a390500000002a500003884011a2ea8939e0100000094460200150a00005883615900000000","04000000",[],"04000000","1a018438","59618358",true],"id":null,"method":"mining.notify"}

03:14:45:829	b0a10	parse packet: 57
03:14:45:829	b0a10	remove first packet 405
03:14:45:829	b0a10	new buf size: 405
03:14:45:829	b0a10	parse packet: 404
03:14:45:829	b0a10	new buf size: 0
03:14:45:829	b0a10	 DCR: 07/09/17-03:14:45 - New job from decred.eu.nicehash.com:3354
03:14:45:829	b0a10	target: 0x000000003fffc000 (diff: 17GH), block #149140
03:14:48:313	b3d50	DCR: put share nonce 9159061 enonce b816507e
03:14:48:313	b3d50	DCR round found 1 shares
03:14:48:329	b0a10	 DCR: 07/09/17-03:14:48 - SHARE FOUND - (GPU 0)
03:14:48:329	b0a10	send: {"params": ["1BDWnsHhJHyWQNDtScrQN1xc1i9VrQ4vAQ", "00000017677b49cb", "16507e00000000", "59618358", "61901509"], "id": 4, "method": "mining.submit"}

03:14:48:438	b0a10	got 36 bytes
03:14:48:438	b0a10	buf: {"id":4,"result":true,"error":null}

03:14:48:438	b0a10	parse packet: 35
03:14:48:438	b0a10	 DCR: Share accepted (110 ms)!
03:14:48:438	b0a10	new buf size: 0
03:14:54:251	ae040	ETH: checking pool connection...
03:14:54:251	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:14:54:329	ae040	got 248 bytes
03:14:54:329	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:14:54:329	ae040	parse packet: 247
03:14:54:329	ae040	ETH: job is the same
03:14:54:329	ae040	new buf size: 0
03:14:54:923	b0a10	got 406 bytes
03:14:54:923	b0a10	buf: {"params":["00000017677b82ae","6b5b38413c43986617ef1b0bde0620aca4ca9e04c79c1176000000c900000000","4350cf0808befe22ebdf2649dd85b81d582c000e3d62a37935d5b5e41cd90c3e1c9f6ebe80e4648924c8b66f52994318c5d9c16dd097fd3c47dee239e19704d201002370e4772a390500000002a500003884011a2ea8939e0100000094460200150a00008f83615900000000","04000000",[],"04000000","1a018438","5961838f",false],"id":null,"method":"mining.notify"}

03:14:54:923	b0a10	parse packet: 405
03:14:54:923	b0a10	new buf size: 0
03:14:54:923	b0a10	 DCR: 07/09/17-03:14:54 - New job from decred.eu.nicehash.com:3354
03:14:54:923	b0a10	target: 0x000000003fffc000 (diff: 17GH), block #149140
03:15:04:177	ae040	send: {"id":6,"jsonrpc":"2.0","method":"eth_submitHashrate","params":["0x1c022c0", "0x000000000000000000000000000000000000000000000000000000007c5ac81c"]}

03:15:04:255	ae040	got 39 bytes
03:15:04:255	ae040	buf: {"id":6,"jsonrpc":"2.0","result":true}

03:15:04:255	ae040	parse packet: 38
03:15:04:255	ae040	new buf size: 0
03:15:04:271	ae040	ETH: checking pool connection...
03:15:04:271	ae040	send: {"worker": "", "jsonrpc": "2.0", "params": [], "id": 3, "method": "eth_getWork"}

03:15:04:349	ae040	got 248 bytes
03:15:04:349	ae040	buf: {"id":3,"jsonrpc":"2.0","result":["0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x9e9724706b96cf93985fa8f097f4c1a687ebc3c5fc93d50a68d8e51211a723e0","0x0112e0be826d694b2e62d01511f12a6061fbaec8bc02357593e70e52ba","0x3cf88c"]}

03:15:04:349	ae040	parse packet: 247
03:15:04:349	ae040	ETH: job is the same
03:15:04:349	ae040	new buf size: 0
03:15:06:497	b3e00	ETH: put share nonce b5ba801830de6abe
03:15:06:497	b3e00	ETH round found 1 shares
03:15:06:512	ae040	ETH: 07/09/17-03:15:06 - SHARE FOUND - (GPU 0)
03:15:06:512	ae040	send: {"id":4,"method":"eth_submitWork","params":["0xb5ba801830de6abe","0xdfb68a7ebaba9f86e4892444a6275476fb169609516d7e3833214727172a6e09","0x03191e03532e2fc5e59381804c4ac9fd7cf63b8cf96e1eea223678fd4ba98231"]}

03:15:06:591	ae040	got 39 bytes
03:15:06:591	ae040	buf: {"id":4,"jsonrpc":"2.0","result":true}

03:15:06:591	ae040	parse packet: 38
03:15:06:591	ae040	ETH: Share accepted (78 ms)!
03:15:06:591	ae040	new buf size: 0
03:15:08:325	afec0	GPU0 t=58C fan=52%
03:15:08:325	afec0	em hbt: 0, dm hbt: 0, fm hbt: 78, 
03:15:08:325	afec0	watchdog - thread 0 (gpu0), hb time 125
03:15:08:325	afec0	watchdog - thread 1 (gpu0), hb time 31
03:15:14:279	ae040	ETH: checking pool connection...
